"product_type_id","is_departure","prior_ttl_bucket","prior_delay_bucket","latest_sample_delay_bucket","sample_count"
7,False,"[25,30)","[0,1)","[21,26)",9
7,False,"[25,30)","[0,1)","[26,31)",6
7,False,"[25,30)","[0,1)","[31,46)",16
7,False,"[25,30)","[0,1)","[46,61)",5
7,False,"[25,30)","[0,1)","[61,76)",15
7,False,"[25,30)","[0,1)","[91,)",5
7,False,"[25,30)","[0,1)",NULL,1
7,False,"[30,45)","[0,1)","[0,1)",3720
7,False,"[30,45)","[0,1)","[1,2)",2017
7,False,"[30,45)","[0,1)","[2,3)",1186
7,False,"[30,45)","[0,1)","[3,4)",855
7,False,"[30,45)","[0,1)","[4,5)",592
7,False,"[30,45)","[0,1)","[5,6)",290
7,False,"[30,45)","[0,1)","[6,7)",364
7,False,"[30,45)","[0,1)","[7,8)",233
7,False,"[30,45)","[0,1)","[8,9)",201
7,False,"[30,45)","[0,1)","[9,10)",125
7,False,"[30,45)","[0,1)","[10,11)",83
7,False,"[30,45)","[0,1)","[11,16)",333
7,False,"[30,45)","[0,1)","[16,21)",194
7,False,"[30,45)","[0,1)","[21,26)",44
7,False,"[30,45)","[0,1)","[26,31)",45
7,False,"[30,45)","[0,1)","[31,46)",58
7,False,"[30,45)","[0,1)","[46,61)",39
7,False,"[30,45)","[0,1)","[61,76)",42
7,False,"[30,45)","[0,1)","[76,91)",1
7,False,"[30,45)","[0,1)","[91,)",28
7,False,"[30,45)","[0,1)",NULL,8
7,False,"[45,60)","[0,1)","[0,1)",2203
7,False,"[45,60)","[0,1)","[1,2)",1054
7,False,"[45,60)","[0,1)","[2,3)",667
7,False,"[45,60)","[0,1)","[3,4)",524
7,False,"[45,60)","[0,1)","[4,5)",464
7,False,"[45,60)","[0,1)","[5,6)",264
7,False,"[45,60)","[0,1)","[6,7)",214
7,False,"[45,60)","[0,1)","[7,8)",178
7,False,"[45,60)","[0,1)","[8,9)",153
7,False,"[45,60)","[0,1)","[9,10)",209
7,False,"[45,60)","[0,1)","[10,11)",78
7,False,"[45,60)","[0,1)","[11,16)",288
7,False,"[45,60)","[0,1)","[16,21)",184
7,False,"[45,60)","[0,1)","[21,26)",22
7,False,"[45,60)","[0,1)","[26,31)",34
7,False,"[45,60)","[0,1)","[31,46)",88
7,False,"[45,60)","[0,1)","[46,61)",48
7,False,"[45,60)","[0,1)","[61,76)",47
7,False,"[45,60)","[0,1)","[91,)",30
7,False,"[45,60)","[0,1)",NULL,1
7,False,"[60,75)","[0,1)","[0,1)",1434
7,False,"[60,75)","[0,1)","[1,2)",613
7,False,"[60,75)","[0,1)","[2,3)",445
7,False,"[60,75)","[0,1)","[3,4)",265
7,False,"[60,75)","[0,1)","[4,5)",332
7,False,"[60,75)","[0,1)","[5,6)",158
7,False,"[60,75)","[0,1)","[6,7)",140
7,False,"[60,75)","[0,1)","[7,8)",106
7,False,"[60,75)","[0,1)","[8,9)",93
7,False,"[60,75)","[0,1)","[9,10)",136
7,False,"[60,75)","[0,1)","[10,11)",63
7,False,"[60,75)","[0,1)","[11,16)",228
7,False,"[60,75)","[0,1)","[16,21)",153
7,False,"[60,75)","[0,1)","[21,26)",42
7,False,"[60,75)","[0,1)","[26,31)",28
7,False,"[60,75)","[0,1)","[31,46)",76
7,False,"[60,75)","[0,1)","[46,61)",34
7,False,"[60,75)","[0,1)","[61,76)",56
7,False,"[60,75)","[0,1)","[91,)",28
7,False,"[60,75)","[0,1)",NULL,3
7,False,"[75,90)","[0,1)","[0,1)",1103
7,False,"[75,90)","[0,1)","[1,2)",409
7,False,"[75,90)","[0,1)","[2,3)",254
7,False,"[75,90)","[0,1)","[3,4)",192
7,False,"[75,90)","[0,1)","[4,5)",243
7,False,"[75,90)","[0,1)","[5,6)",113
7,False,"[75,90)","[0,1)","[6,7)",111
7,False,"[75,90)","[0,1)","[7,8)",70
7,False,"[75,90)","[0,1)","[8,9)",54
7,False,"[75,90)","[0,1)","[9,10)",71
7,False,"[75,90)","[0,1)","[10,11)",43
7,False,"[75,90)","[0,1)","[11,16)",181
7,False,"[75,90)","[0,1)","[16,21)",141
7,False,"[75,90)","[0,1)","[21,26)",17
7,False,"[75,90)","[0,1)","[26,31)",13
7,False,"[75,90)","[0,1)","[31,46)",95
7,False,"[75,90)","[0,1)","[46,61)",31
7,False,"[75,90)","[0,1)","[61,76)",77
7,False,"[75,90)","[0,1)","[91,)",25
7,False,"[75,90)","[0,1)",NULL,11
7,False,"[90,120)","[0,1)","[0,1)",1770
7,False,"[90,120)","[0,1)","[1,2)",625
7,False,"[90,120)","[0,1)","[2,3)",380
7,False,"[90,120)","[0,1)","[3,4)",314
7,False,"[90,120)","[0,1)","[4,5)",284
7,False,"[90,120)","[0,1)","[5,6)",151
7,False,"[90,120)","[0,1)","[6,7)",227
7,False,"[90,120)","[0,1)","[7,8)",59
7,False,"[90,120)","[0,1)","[8,9)",83
7,False,"[90,120)","[0,1)","[9,10)",105
7,False,"[90,120)","[0,1)","[10,11)",56
7,False,"[90,120)","[0,1)","[11,16)",357
7,False,"[90,120)","[0,1)","[16,21)",363
7,False,"[90,120)","[0,1)","[21,26)",51
7,False,"[90,120)","[0,1)","[26,31)",33
7,False,"[90,120)","[0,1)","[31,46)",206
7,False,"[90,120)","[0,1)","[46,61)",128
7,False,"[90,120)","[0,1)","[61,76)",169
7,False,"[90,120)","[0,1)","[76,91)",8
7,False,"[90,120)","[0,1)","[91,)",33
7,False,"[90,120)","[0,1)",NULL,15
7,False,"[120,150)","[0,1)","[0,1)",1194
7,False,"[120,150)","[0,1)","[1,2)",382
7,False,"[120,150)","[0,1)","[2,3)",259
7,False,"[120,150)","[0,1)","[3,4)",219
7,False,"[120,150)","[0,1)","[4,5)",176
7,False,"[120,150)","[0,1)","[5,6)",156
7,False,"[120,150)","[0,1)","[6,7)",182
7,False,"[120,150)","[0,1)","[7,8)",41
7,False,"[120,150)","[0,1)","[8,9)",48
7,False,"[120,150)","[0,1)","[9,10)",62
7,False,"[120,150)","[0,1)","[10,11)",13
7,False,"[120,150)","[0,1)","[11,16)",220
7,False,"[120,150)","[0,1)","[16,21)",357
7,False,"[120,150)","[0,1)","[21,26)",64
7,False,"[120,150)","[0,1)","[26,31)",51
7,False,"[120,150)","[0,1)","[31,46)",227
7,False,"[120,150)","[0,1)","[46,61)",111
7,False,"[120,150)","[0,1)","[61,76)",129
7,False,"[120,150)","[0,1)","[76,91)",7
7,False,"[120,150)","[0,1)","[91,)",44
7,False,"[120,150)","[0,1)",NULL,15
7,False,"[150,180)","[0,1)","[0,1)",899
7,False,"[150,180)","[0,1)","[1,2)",210
7,False,"[150,180)","[0,1)","[2,3)",108
7,False,"[150,180)","[0,1)","[3,4)",132
7,False,"[150,180)","[0,1)","[4,5)",100
7,False,"[150,180)","[0,1)","[5,6)",89
7,False,"[150,180)","[0,1)","[6,7)",112
7,False,"[150,180)","[0,1)","[7,8)",58
7,False,"[150,180)","[0,1)","[8,9)",40
7,False,"[150,180)","[0,1)","[9,10)",52
7,False,"[150,180)","[0,1)","[10,11)",18
7,False,"[150,180)","[0,1)","[11,16)",186
7,False,"[150,180)","[0,1)","[16,21)",275
7,False,"[150,180)","[0,1)","[21,26)",76
7,False,"[150,180)","[0,1)","[26,31)",23
7,False,"[150,180)","[0,1)","[31,46)",256
7,False,"[150,180)","[0,1)","[46,61)",98
7,False,"[150,180)","[0,1)","[61,76)",143
7,False,"[150,180)","[0,1)","[91,)",32
7,False,"[150,180)","[0,1)",NULL,14
7,False,"[180,240)","[0,1)","[0,1)",1443
7,False,"[180,240)","[0,1)","[1,2)",279
7,False,"[180,240)","[0,1)","[2,3)",132
7,False,"[180,240)","[0,1)","[3,4)",194
7,False,"[180,240)","[0,1)","[4,5)",35
7,False,"[180,240)","[0,1)","[5,6)",167
7,False,"[180,240)","[0,1)","[6,7)",157
7,False,"[180,240)","[0,1)","[7,8)",78
7,False,"[180,240)","[0,1)","[8,9)",94
7,False,"[180,240)","[0,1)","[9,10)",72
7,False,"[180,240)","[0,1)","[10,11)",13
7,False,"[180,240)","[0,1)","[11,16)",341
7,False,"[180,240)","[0,1)","[16,21)",417
7,False,"[180,240)","[0,1)","[21,26)",141
7,False,"[180,240)","[0,1)","[26,31)",39
7,False,"[180,240)","[0,1)","[31,46)",370
7,False,"[180,240)","[0,1)","[46,61)",75
7,False,"[180,240)","[0,1)","[61,76)",286
7,False,"[180,240)","[0,1)","[76,91)",33
7,False,"[180,240)","[0,1)","[91,)",97
7,False,"[180,240)","[0,1)",NULL,19
7,False,"[240,300)","[0,1)","[0,1)",752
7,False,"[240,300)","[0,1)","[1,2)",77
7,False,"[240,300)","[0,1)","[2,3)",49
7,False,"[240,300)","[0,1)","[3,4)",122
7,False,"[240,300)","[0,1)","[4,5)",55
7,False,"[240,300)","[0,1)","[5,6)",72
7,False,"[240,300)","[0,1)","[6,7)",21
7,False,"[240,300)","[0,1)","[7,8)",13
7,False,"[240,300)","[0,1)","[8,9)",53
7,False,"[240,300)","[0,1)","[9,10)",37
7,False,"[240,300)","[0,1)","[10,11)",9
7,False,"[240,300)","[0,1)","[11,16)",242
7,False,"[240,300)","[0,1)","[16,21)",259
7,False,"[240,300)","[0,1)","[21,26)",90
7,False,"[240,300)","[0,1)","[26,31)",23
7,False,"[240,300)","[0,1)","[31,46)",225
7,False,"[240,300)","[0,1)","[46,61)",9
7,False,"[240,300)","[0,1)","[61,76)",195
7,False,"[240,300)","[0,1)","[76,91)",122
7,False,"[240,300)","[0,1)","[91,)",24
7,False,"[240,300)","[0,1)",NULL,3
7,False,"[300,360)","[0,1)","[0,1)",416
7,False,"[300,360)","[0,1)","[1,2)",63
7,False,"[300,360)","[0,1)","[2,3)",8
7,False,"[300,360)","[0,1)","[3,4)",70
7,False,"[300,360)","[0,1)","[4,5)",64
7,False,"[300,360)","[0,1)","[5,6)",55
7,False,"[300,360)","[0,1)","[6,7)",1
7,False,"[300,360)","[0,1)","[7,8)",3
7,False,"[300,360)","[0,1)","[8,9)",59
7,False,"[300,360)","[0,1)","[9,10)",5
7,False,"[300,360)","[0,1)","[10,11)",2
7,False,"[300,360)","[0,1)","[11,16)",185
7,False,"[300,360)","[0,1)","[16,21)",235
7,False,"[300,360)","[0,1)","[21,26)",26
7,False,"[300,360)","[0,1)","[26,31)",121
7,False,"[300,360)","[0,1)","[31,46)",103
7,False,"[300,360)","[0,1)","[46,61)",8
7,False,"[300,360)","[0,1)","[61,76)",125
7,False,"[300,360)","[0,1)","[76,91)",106
7,False,"[300,360)","[0,1)","[91,)",24
7,False,"[300,360)","[0,1)",NULL,8
7,False,"[360,)","[0,1)","[0,1)",910
7,False,"[360,)","[0,1)","[1,2)",44
7,False,"[360,)","[0,1)","[2,3)",7
7,False,"[360,)","[0,1)","[3,4)",14
7,False,"[360,)","[0,1)","[4,5)",40
7,False,"[360,)","[0,1)","[5,6)",37
7,False,"[360,)","[0,1)","[6,7)",10
7,False,"[360,)","[0,1)","[7,8)",3
7,False,"[360,)","[0,1)","[8,9)",85
7,False,"[360,)","[0,1)","[9,10)",9
7,False,"[360,)","[0,1)","[10,11)",1
7,False,"[360,)","[0,1)","[11,16)",66
7,False,"[360,)","[0,1)","[16,21)",828
7,False,"[360,)","[0,1)","[21,26)",10
7,False,"[360,)","[0,1)","[26,31)",148
7,False,"[360,)","[0,1)","[31,46)",45
7,False,"[360,)","[0,1)","[46,61)",18
7,False,"[360,)","[0,1)","[61,76)",95
7,False,"[360,)","[0,1)","[76,91)",211
7,False,"[360,)","[0,1)","[91,)",41
7,False,"[360,)","[0,1)",NULL,31
7,False,"[-15,-10)","[1,2)","[0,1)",1
7,False,"[-10,-5)","[1,2)","[0,1)",10
7,False,"[-5,0)","[1,2)","[0,1)",11
7,False,"[0,5)","[1,2)","[-1,0)",47
7,False,"[0,5)","[1,2)","[0,1)",592
7,False,"[0,5)","[1,2)","[1,2)",257
7,False,"[0,5)","[1,2)","[2,3)",89
7,False,"[0,5)","[1,2)","[3,4)",32
7,False,"[0,5)","[1,2)","[4,5)",18
7,False,"[0,5)","[1,2)","[5,6)",16
7,False,"[0,5)","[1,2)","[6,7)",13
7,False,"[0,5)","[1,2)","[7,8)",3
7,False,"[0,5)","[1,2)","[8,9)",3
7,False,"[0,5)","[1,2)","[9,10)",2
7,False,"[0,5)","[1,2)","[10,11)",3
7,False,"[0,5)","[1,2)","[11,16)",4
7,False,"[0,5)","[1,2)","[16,21)",5
7,False,"[0,5)","[1,2)","[46,61)",1
7,False,"[5,10)","[1,2)","[-1,0)",232
7,False,"[5,10)","[1,2)","[0,1)",1011
7,False,"[5,10)","[1,2)","[1,2)",285
7,False,"[5,10)","[1,2)","[2,3)",139
7,False,"[5,10)","[1,2)","[3,4)",83
7,False,"[5,10)","[1,2)","[4,5)",37
7,False,"[5,10)","[1,2)","[5,6)",33
7,False,"[5,10)","[1,2)","[6,7)",30
7,False,"[5,10)","[1,2)","[7,8)",6
7,False,"[5,10)","[1,2)","[8,9)",3
7,False,"[5,10)","[1,2)","[9,10)",3
7,False,"[5,10)","[1,2)","[10,11)",5
7,False,"[5,10)","[1,2)","[11,16)",11
7,False,"[5,10)","[1,2)","[16,21)",4
7,False,"[5,10)","[1,2)","[21,26)",4
7,False,"[5,10)","[1,2)","[26,31)",3
7,False,"[5,10)","[1,2)","[46,61)",5
7,False,"[10,15)","[1,2)","[-1,0)",377
7,False,"[10,15)","[1,2)","[0,1)",1020
7,False,"[10,15)","[1,2)","[1,2)",282
7,False,"[10,15)","[1,2)","[2,3)",170
7,False,"[10,15)","[1,2)","[3,4)",94
7,False,"[10,15)","[1,2)","[4,5)",35
7,False,"[10,15)","[1,2)","[5,6)",46
7,False,"[10,15)","[1,2)","[6,7)",29
7,False,"[10,15)","[1,2)","[7,8)",14
7,False,"[10,15)","[1,2)","[8,9)",10
7,False,"[10,15)","[1,2)","[9,10)",12
7,False,"[10,15)","[1,2)","[10,11)",9
7,False,"[10,15)","[1,2)","[11,16)",19
7,False,"[10,15)","[1,2)","[16,21)",7
7,False,"[10,15)","[1,2)","[21,26)",2
7,False,"[10,15)","[1,2)","[26,31)",8
7,False,"[10,15)","[1,2)","[31,46)",5
7,False,"[10,15)","[1,2)","[46,61)",5
7,False,"[15,20)","[1,2)","[-1,0)",362
7,False,"[15,20)","[1,2)","[0,1)",854
7,False,"[15,20)","[1,2)","[1,2)",355
7,False,"[15,20)","[1,2)","[2,3)",209
7,False,"[15,20)","[1,2)","[3,4)",136
7,False,"[15,20)","[1,2)","[4,5)",63
7,False,"[15,20)","[1,2)","[5,6)",58
7,False,"[15,20)","[1,2)","[6,7)",40
7,False,"[15,20)","[1,2)","[7,8)",10
7,False,"[15,20)","[1,2)","[8,9)",11
7,False,"[15,20)","[1,2)","[9,10)",19
7,False,"[15,20)","[1,2)","[10,11)",18
7,False,"[15,20)","[1,2)","[11,16)",29
7,False,"[15,20)","[1,2)","[16,21)",10
7,False,"[15,20)","[1,2)","[21,26)",6
7,False,"[15,20)","[1,2)","[26,31)",8
7,False,"[15,20)","[1,2)","[31,46)",8
7,False,"[15,20)","[1,2)","[46,61)",5
7,False,"[20,25)","[1,2)","[-1,0)",386
7,False,"[20,25)","[1,2)","[0,1)",682
7,False,"[20,25)","[1,2)","[1,2)",372
7,False,"[20,25)","[1,2)","[2,3)",204
7,False,"[20,25)","[1,2)","[3,4)",110
7,False,"[20,25)","[1,2)","[4,5)",66
7,False,"[20,25)","[1,2)","[5,6)",84
7,False,"[20,25)","[1,2)","[6,7)",39
7,False,"[20,25)","[1,2)","[7,8)",24
7,False,"[20,25)","[1,2)","[8,9)",23
7,False,"[20,25)","[1,2)","[9,10)",21
7,False,"[20,25)","[1,2)","[10,11)",19
7,False,"[20,25)","[1,2)","[11,16)",45
7,False,"[20,25)","[1,2)","[16,21)",15
7,False,"[20,25)","[1,2)","[21,26)",6
7,False,"[20,25)","[1,2)","[26,31)",15
7,False,"[20,25)","[1,2)","[31,46)",5
7,False,"[20,25)","[1,2)","[46,61)",5
7,False,"[25,30)","[1,2)","[-1,0)",369
7,False,"[25,30)","[1,2)","[0,1)",574
7,False,"[25,30)","[1,2)","[1,2)",278
7,False,"[25,30)","[1,2)","[2,3)",198
7,False,"[25,30)","[1,2)","[3,4)",125
7,False,"[25,30)","[1,2)","[4,5)",90
7,False,"[25,30)","[1,2)","[5,6)",69
7,False,"[25,30)","[1,2)","[6,7)",50
7,False,"[25,30)","[1,2)","[7,8)",29
7,False,"[25,30)","[1,2)","[8,9)",24
7,False,"[25,30)","[1,2)","[9,10)",22
7,False,"[25,30)","[1,2)","[10,11)",13
7,False,"[25,30)","[1,2)","[11,16)",47
7,False,"[25,30)","[1,2)","[16,21)",27
7,False,"[25,30)","[1,2)","[21,26)",7
7,False,"[25,30)","[1,2)","[26,31)",15
7,False,"[25,30)","[1,2)","[31,46)",1
7,False,"[25,30)","[1,2)","[46,61)",6
7,False,"[30,45)","[1,2)","[-1,0)",136
7,False,"[30,45)","[1,2)","[0,1)",142
7,False,"[30,45)","[1,2)","[1,2)",67
7,False,"[30,45)","[1,2)","[2,3)",66
7,False,"[30,45)","[1,2)","[3,4)",32
7,False,"[30,45)","[1,2)","[4,5)",32
7,False,"[30,45)","[1,2)","[5,6)",12
7,False,"[30,45)","[1,2)","[6,7)",44
7,False,"[30,45)","[1,2)","[7,8)",20
7,False,"[30,45)","[1,2)","[8,9)",6
7,False,"[30,45)","[1,2)","[9,10)",3
7,False,"[30,45)","[1,2)","[10,11)",9
7,False,"[30,45)","[1,2)","[11,16)",9
7,False,"[30,45)","[1,2)","[16,21)",10
7,False,"[30,45)","[1,2)","[21,26)",7
7,False,"[30,45)","[1,2)","[26,31)",3
7,False,"[30,45)","[1,2)","[31,46)",2
7,False,"[30,45)","[1,2)","[46,61)",1
7,False,"[45,60)","[1,2)","[-1,0)",39
7,False,"[45,60)","[1,2)","[0,1)",25
7,False,"[45,60)","[1,2)","[1,2)",8
7,False,"[45,60)","[1,2)","[2,3)",22
7,False,"[45,60)","[1,2)","[3,4)",22
7,False,"[45,60)","[1,2)","[4,5)",20
7,False,"[45,60)","[1,2)","[6,7)",2
7,False,"[45,60)","[1,2)","[7,8)",3
7,False,"[45,60)","[1,2)","[21,26)",2
7,False,"[60,75)","[1,2)","[-1,0)",13
7,False,"[60,75)","[1,2)","[0,1)",11
7,False,"[60,75)","[1,2)","[1,2)",3
7,False,"[60,75)","[1,2)","[2,3)",1
7,False,"[60,75)","[1,2)","[3,4)",4
7,False,"[60,75)","[1,2)","[4,5)",16
7,False,"[60,75)","[1,2)","[11,16)",1
7,False,"[60,75)","[1,2)","[16,21)",1
7,False,"[60,75)","[1,2)","[21,26)",4
7,False,"[75,90)","[1,2)","[-1,0)",8
7,False,"[75,90)","[1,2)","[0,1)",7
7,False,"[75,90)","[1,2)","[2,3)",2
7,False,"[75,90)","[1,2)","[3,4)",4
7,False,"[75,90)","[1,2)","[16,21)",42
7,False,"[90,120)","[1,2)","[-1,0)",6
7,False,"[90,120)","[1,2)","[0,1)",8
7,False,"[90,120)","[1,2)","[1,2)",14
7,False,"[90,120)","[1,2)","[3,4)",1
7,False,"[90,120)","[1,2)","[31,46)",10
7,False,"[90,120)","[1,2)","[46,61)",4
7,False,"[120,150)","[1,2)","[-1,0)",20
7,False,"[120,150)","[1,2)","[0,1)",8
7,False,"[120,150)","[1,2)","[1,2)",1
7,False,"[120,150)","[1,2)","[3,4)",8
7,False,"[120,150)","[1,2)","[16,21)",8
7,False,"[120,150)","[1,2)","[31,46)",1
7,False,"[150,180)","[1,2)","[-1,0)",3
7,False,"[150,180)","[1,2)","[0,1)",1
7,False,"[150,180)","[1,2)","[3,4)",4
7,False,"[150,180)","[1,2)","[21,26)",1
7,False,"[180,240)","[1,2)","[3,4)",14
7,False,"[180,240)","[1,2)","[16,21)",10
7,False,"[240,300)","[1,2)","[-1,0)",9
7,False,"[240,300)","[1,2)","[21,26)",1
7,False,"[300,360)","[1,2)","[-1,0)",6
7,False,"[300,360)","[1,2)","[1,2)",1
7,False,"[300,360)","[1,2)","[4,5)",2
7,False,"[300,360)","[1,2)","[26,31)",1
7,False,"[360,)","[1,2)","[-1,0)",2
7,False,"[360,)","[1,2)","[1,2)",3
7,False,"[360,)","[1,2)","[16,21)",4
7,False,"[360,)","[1,2)","[31,46)",1
7,False,"[360,)","[1,2)","[91,)",2
7,False,"[-15,-10)","[2,3)","[0,1)",1
7,False,"[-10,-5)","[2,3)","[0,1)",4
7,False,"[-5,0)","[2,3)","[0,1)",3
7,False,"[-5,0)","[2,3)","[1,2)",1
7,False,"[-5,0)","[2,3)","[26,31)",1
7,False,"[0,5)","[2,3)","[-1,0)",31
7,False,"[0,5)","[2,3)","[0,1)",405
7,False,"[0,5)","[2,3)","[1,2)",205
7,False,"[0,5)","[2,3)","[2,3)",80
7,False,"[0,5)","[2,3)","[3,4)",35
7,False,"[0,5)","[2,3)","[4,5)",7
7,False,"[0,5)","[2,3)","[5,6)",3
7,False,"[0,5)","[2,3)","[6,7)",2
7,False,"[0,5)","[2,3)","[7,8)",5
7,False,"[0,5)","[2,3)","[8,9)",6
7,False,"[0,5)","[2,3)","[9,10)",4
7,False,"[0,5)","[2,3)","[10,11)",2
7,False,"[0,5)","[2,3)","[11,16)",8
7,False,"[0,5)","[2,3)","[31,46)",4
7,False,"[5,10)","[2,3)","[-2,-1)",46
7,False,"[5,10)","[2,3)","[-1,0)",201
7,False,"[5,10)","[2,3)","[0,1)",548
7,False,"[5,10)","[2,3)","[1,2)",210
7,False,"[5,10)","[2,3)","[2,3)",119
7,False,"[5,10)","[2,3)","[3,4)",59
7,False,"[5,10)","[2,3)","[4,5)",18
7,False,"[5,10)","[2,3)","[5,6)",6
7,False,"[5,10)","[2,3)","[6,7)",28
7,False,"[5,10)","[2,3)","[7,8)",10
7,False,"[5,10)","[2,3)","[8,9)",7
7,False,"[5,10)","[2,3)","[9,10)",6
7,False,"[5,10)","[2,3)","[11,16)",13
7,False,"[5,10)","[2,3)","[26,31)",4
7,False,"[5,10)","[2,3)","[31,46)",5
7,False,"[10,15)","[2,3)","[-2,-1)",78
7,False,"[10,15)","[2,3)","[-1,0)",240
7,False,"[10,15)","[2,3)","[0,1)",467
7,False,"[10,15)","[2,3)","[1,2)",232
7,False,"[10,15)","[2,3)","[2,3)",125
7,False,"[10,15)","[2,3)","[3,4)",86
7,False,"[10,15)","[2,3)","[4,5)",47
7,False,"[10,15)","[2,3)","[5,6)",19
7,False,"[10,15)","[2,3)","[6,7)",19
7,False,"[10,15)","[2,3)","[7,8)",7
7,False,"[10,15)","[2,3)","[8,9)",10
7,False,"[10,15)","[2,3)","[9,10)",5
7,False,"[10,15)","[2,3)","[11,16)",19
7,False,"[10,15)","[2,3)","[16,21)",3
7,False,"[10,15)","[2,3)","[26,31)",1
7,False,"[10,15)","[2,3)","[31,46)",5
7,False,"[15,20)","[2,3)","[-2,-1)",154
7,False,"[15,20)","[2,3)","[-1,0)",291
7,False,"[15,20)","[2,3)","[0,1)",369
7,False,"[15,20)","[2,3)","[1,2)",221
7,False,"[15,20)","[2,3)","[2,3)",148
7,False,"[15,20)","[2,3)","[3,4)",74
7,False,"[15,20)","[2,3)","[4,5)",62
7,False,"[15,20)","[2,3)","[5,6)",40
7,False,"[15,20)","[2,3)","[6,7)",17
7,False,"[15,20)","[2,3)","[7,8)",6
7,False,"[15,20)","[2,3)","[8,9)",17
7,False,"[15,20)","[2,3)","[9,10)",5
7,False,"[15,20)","[2,3)","[10,11)",5
7,False,"[15,20)","[2,3)","[11,16)",18
7,False,"[15,20)","[2,3)","[16,21)",4
7,False,"[15,20)","[2,3)","[21,26)",1
7,False,"[15,20)","[2,3)","[26,31)",2
7,False,"[15,20)","[2,3)","[31,46)",5
7,False,"[20,25)","[2,3)","[-2,-1)",155
7,False,"[20,25)","[2,3)","[-1,0)",248
7,False,"[20,25)","[2,3)","[0,1)",268
7,False,"[20,25)","[2,3)","[1,2)",239
7,False,"[20,25)","[2,3)","[2,3)",179
7,False,"[20,25)","[2,3)","[3,4)",71
7,False,"[20,25)","[2,3)","[4,5)",77
7,False,"[20,25)","[2,3)","[5,6)",61
7,False,"[20,25)","[2,3)","[6,7)",25
7,False,"[20,25)","[2,3)","[7,8)",17
7,False,"[20,25)","[2,3)","[8,9)",24
7,False,"[20,25)","[2,3)","[9,10)",6
7,False,"[20,25)","[2,3)","[10,11)",6
7,False,"[20,25)","[2,3)","[11,16)",35
7,False,"[20,25)","[2,3)","[16,21)",15
7,False,"[20,25)","[2,3)","[21,26)",10
7,False,"[20,25)","[2,3)","[26,31)",2
7,False,"[20,25)","[2,3)","[31,46)",9
7,False,"[25,30)","[2,3)","[-2,-1)",161
7,False,"[25,30)","[2,3)","[-1,0)",247
7,False,"[25,30)","[2,3)","[0,1)",229
7,False,"[25,30)","[2,3)","[1,2)",210
7,False,"[25,30)","[2,3)","[2,3)",181
7,False,"[25,30)","[2,3)","[3,4)",57
7,False,"[25,30)","[2,3)","[4,5)",78
7,False,"[25,30)","[2,3)","[5,6)",50
7,False,"[25,30)","[2,3)","[6,7)",46
7,False,"[25,30)","[2,3)","[7,8)",22
7,False,"[25,30)","[2,3)","[8,9)",16
7,False,"[25,30)","[2,3)","[9,10)",1
7,False,"[25,30)","[2,3)","[10,11)",4
7,False,"[25,30)","[2,3)","[11,16)",46
7,False,"[25,30)","[2,3)","[16,21)",15
7,False,"[25,30)","[2,3)","[21,26)",10
7,False,"[25,30)","[2,3)","[26,31)",2
7,False,"[25,30)","[2,3)","[31,46)",8
7,False,"[25,30)","[2,3)","[46,61)",4
7,False,"[30,45)","[2,3)","[-2,-1)",399
7,False,"[30,45)","[2,3)","[-1,0)",490
7,False,"[30,45)","[2,3)","[0,1)",434
7,False,"[30,45)","[2,3)","[1,2)",482
7,False,"[30,45)","[2,3)","[2,3)",341
7,False,"[30,45)","[2,3)","[3,4)",184
7,False,"[30,45)","[2,3)","[4,5)",138
7,False,"[30,45)","[2,3)","[5,6)",142
7,False,"[30,45)","[2,3)","[6,7)",124
7,False,"[30,45)","[2,3)","[7,8)",122
7,False,"[30,45)","[2,3)","[8,9)",63
7,False,"[30,45)","[2,3)","[9,10)",13
7,False,"[30,45)","[2,3)","[10,11)",34
7,False,"[30,45)","[2,3)","[11,16)",127
7,False,"[30,45)","[2,3)","[16,21)",29
7,False,"[30,45)","[2,3)","[21,26)",61
7,False,"[30,45)","[2,3)","[26,31)",4
7,False,"[30,45)","[2,3)","[31,46)",27
7,False,"[30,45)","[2,3)","[46,61)",8
7,False,"[30,45)","[2,3)","[76,91)",3
7,False,"[30,45)","[2,3)",NULL,6
7,False,"[45,60)","[2,3)","[-2,-1)",344
7,False,"[45,60)","[2,3)","[-1,0)",271
7,False,"[45,60)","[2,3)","[0,1)",357
7,False,"[45,60)","[2,3)","[1,2)",242
7,False,"[45,60)","[2,3)","[2,3)",191
7,False,"[45,60)","[2,3)","[3,4)",117
7,False,"[45,60)","[2,3)","[4,5)",59
7,False,"[45,60)","[2,3)","[5,6)",84
7,False,"[45,60)","[2,3)","[6,7)",68
7,False,"[45,60)","[2,3)","[7,8)",97
7,False,"[45,60)","[2,3)","[8,9)",55
7,False,"[45,60)","[2,3)","[9,10)",34
7,False,"[45,60)","[2,3)","[10,11)",61
7,False,"[45,60)","[2,3)","[11,16)",67
7,False,"[45,60)","[2,3)","[16,21)",86
7,False,"[45,60)","[2,3)","[21,26)",62
7,False,"[45,60)","[2,3)","[26,31)",2
7,False,"[45,60)","[2,3)","[31,46)",5
7,False,"[45,60)","[2,3)","[61,76)",1
7,False,"[45,60)","[2,3)","[76,91)",2
7,False,"[45,60)","[2,3)",NULL,12
